"","tid","school_year","school_code","job_code","degree","t_is_teacher","experience","hire_date","termination_date"
"21012",3721,2012,255,"Classroom Assistant","Bachelor's Degree",0,NA,NA,NA
"21013",3723,2008,9,"Substitute",NA,0,NA,NA,NA
"21014",3723,2009,270,"Teacher","Bachelor's Degree",1,1,"2/22/2004","8/11/2009"
"21015",3724,2012,455,"Teacher","Master's Degree",1,NA,"10/5/2011",""
"21016",3726,2004,570,"Teacher","Master's Degree",1,15,"8/21/2000",""
"21017",3726,2005,570,"Teacher","Master's Degree",1,16,"8/21/2000",""
"21018",3726,2006,570,"Teacher","Master's Degree",1,16,"8/21/2000",""
"21019",3726,2007,570,"Teacher","Master's Degree",1,17,"8/21/2000",""
"21020",3726,2008,560,"Teacher","Master's Degree",1,18,"8/21/2000",""
"21021",3726,2009,560,"Teacher","Master's Degree",1,19,"8/21/2000",""
"21022",3726,2010,560,"Teacher","Master's Degree",1,20,"8/21/2000",""
"21023",3726,2011,560,"Teacher","Master's Degree",1,21,"8/21/2000",""
"21024",3726,2012,560,"Teacher","Master's Degree",1,22,"8/21/2000",""
"21025",3727,2011,465,"Teacher","Bachelor's Degree",1,1,"8/27/2010",""
"21026",3727,2012,465,"Teacher","Bachelor's Degree",1,2,"8/27/2010",""
"21027",3728,2009,445,"Teacher","Bachelor's Degree",1,11,"9/3/2008",""
"21028",3728,2010,445,"Teacher","Bachelor's Degree",1,12,"9/3/2008",""
"21029",3728,2011,445,"Teacher","Bachelor's Degree",1,13,"9/3/2008",""
"21030",3728,2012,445,"Teacher","Bachelor's Degree",1,14,"9/3/2008",""
"21031",3729,2009,9,"Substitute",NA,0,NA,NA,NA
"21032",3729,2010,9,"Substitute",NA,0,NA,NA,NA
"21033",3729,2011,576,"Teacher","Bachelor's Degree",1,1,"9/2/2008",""
"21034",3729,2012,576,"Teacher","Bachelor's Degree",1,2,"9/2/2008",""
"21035",3730,2004,192,"Substitute","Master's Degree",0,NA,NA,NA
"21036",3730,2005,192,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"21037",3730,2006,192,"Substitute","Master's Degree",0,NA,NA,NA
"21038",3730,2007,192,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"21039",3730,2008,192,"Teacher","Master's Degree",1,32,"11/23/1981","8/5/2011"
"21040",3730,2009,192,"Teacher","Master's Degree",1,33,"11/23/1981","8/5/2011"
"21041",3730,2010,192,"Teacher","Master's Degree",1,34,"11/23/1981","8/5/2011"
"21042",3730,2011,93,"Teacher","Master's Degree",1,35,"11/23/1981","8/5/2011"
"21043",3731,2004,525,"Teacher","Bachelor's Degree",1,10,"9/22/1995",""
"21044",3731,2005,525,"Teacher","Bachelor's Degree",1,11,"9/22/1995",""
"21045",3731,2006,525,"Teacher","Bachelor's Degree",1,11,"9/22/1995",""
"21046",3731,2007,525,"Teacher","Bachelor's Degree",1,12,"9/22/1995",""
"21047",3731,2008,525,"Teacher","Bachelor's Degree",1,13,"9/22/1995",""
"21048",3731,2009,525,"Teacher","Bachelor's Degree",1,14,"9/22/1995",""
"21049",3731,2010,525,"Teacher","Bachelor's Degree",1,NA,"9/22/1995",""
"21050",3731,2011,525,"Teacher","Bachelor's Degree",1,NA,"9/22/1995",""
"21051",3731,2012,525,"Teacher","Bachelor's Degree",1,NA,"9/22/1995",""
"21052",3732,2006,1,"Teacher","Master's Degree",1,27,"8/5/1981","8/15/2007"
"21053",3733,2004,430,"Teacher","Master's Degree",1,9,"8/7/2002","8/9/2011"
"21054",3733,2005,430,"Teacher","Master's Degree",1,10,"8/7/2002","8/9/2011"
"21055",3733,2006,430,"Teacher","Master's Degree",1,10,"8/7/2002","8/9/2011"
"21056",3733,2007,430,"Teacher","Master's Degree",1,11,"8/7/2002","8/9/2011"
"21057",3733,2008,430,"Teacher","Master's Degree",1,12,"8/7/2002","8/9/2011"
"21058",3733,2009,430,"Teacher","Master's Degree",1,13,"8/7/2002","8/9/2011"
"21059",3733,2010,430,"Teacher","Master's Degree",1,14,"8/7/2002","8/9/2011"
"21060",3733,2011,430,"Teacher","Master's Degree",1,15,"8/7/2002","8/9/2011"
"21061",3734,2004,1,"School Staff","Master's Degree",0,NA,NA,NA
"21062",3734,2005,1,"School Staff","Master's Degree",0,NA,NA,NA
"21063",3735,2008,9,"Substitute",NA,0,NA,NA,NA
"21064",3735,2009,530,"Teacher","Bachelor's Degree",1,1,"10/2/2007",""
"21065",3735,2010,530,"Teacher","Bachelor's Degree",1,2,"10/2/2007",""
"21066",3735,2011,530,"Teacher","Bachelor's Degree",1,3,"10/2/2007",""
"21067",3735,2012,530,"Teacher","Bachelor's Degree",1,4,"10/2/2007",""
"21068",3736,2004,800,"Temp","Master's Degree",0,NA,NA,NA
"21069",3736,2005,800,"Temp","Master's Degree",0,NA,NA,NA
"21070",3736,2006,214,"Teacher","Master's Degree",1,13,"8/10/2004",""
"21071",3736,2008,465,"Teacher","Master's Degree",1,15,"8/10/2004",""
"21072",3737,2004,515,"Teacher","Bachelor's Degree",1,8,"8/15/2001",""
"21073",3737,2005,515,"Teacher","Bachelor's Degree",1,9,"8/15/2001",""
"21074",3737,2006,515,"Teacher","Bachelor's Degree",1,10,"8/15/2001",""
"21075",3737,2007,515,"Teacher","Bachelor's Degree",1,11,"8/15/2001",""
"21076",3737,2008,515,"Teacher","Bachelor's Degree",1,12,"8/15/2001",""
"21077",3737,2009,515,"Teacher","Bachelor's Degree",1,13,"8/15/2001",""
"21078",3737,2010,515,"Teacher","Bachelor's Degree",1,14,"8/15/2001",""
"21079",3737,2011,515,"Teacher","Bachelor's Degree",1,15,"8/15/2001",""
"21080",3737,2012,515,"Teacher","Bachelor's Degree",1,16,"8/15/2001",""
"21081",3738,2010,231,"Teacher","Bachelor's Degree",1,1,"8/6/2009",""
"21082",3738,2011,231,"Teacher","Bachelor's Degree",1,2,"8/6/2009",""
"21083",3739,2004,550,"Teacher","Master's Degree",1,12,"8/12/1993",""
"21084",3739,2005,550,"Teacher","Master's Degree",1,13,"8/12/1993",""
"21085",3739,2006,550,"Teacher","Master's Degree",1,13,"8/12/1993",""
"21086",3739,2007,550,"Teacher","Master's Degree",1,14,"8/12/1993",""
"21087",3739,2008,550,"Teacher","Master's Degree",1,15,"8/12/1993",""
"21088",3739,2009,550,"Teacher","Master's Degree",1,16,"8/12/1993",""
"21089",3739,2010,550,"Teacher","Master's Degree",1,17,"8/12/1993",""
"21090",3739,2011,550,"Teacher","Master's Degree",1,18,"8/12/1993",""
"21091",3739,2012,550,"Teacher","Master's Degree",1,19,"8/12/1993",""
"21092",3740,2009,596,"Teacher","Master's Degree",1,9,"8/29/2008",""
"21093",3740,2010,596,"Teacher","Master's Degree",1,10,"8/29/2008",""
"21094",3740,2011,596,"Teacher","Master's Degree",1,11,"8/29/2008",""
"21095",3740,2012,596,"Teacher","Master's Degree",1,12,"8/29/2008",""
"21096",3741,2010,540,"Teacher","Master's Degree",1,11,"8/21/2009","7/2/2010"
"21097",3742,2007,520,"Teacher","Bachelor's Degree",1,1,"8/21/2006","6/24/2007"
"21098",3743,2004,228,"Teacher","Master's Degree",1,28,"8/14/1987","7/14/2010"
"21099",3743,2005,228,"Teacher","Master's Degree",1,29,"8/14/1987","7/14/2010"
"21100",3743,2006,258,"Teacher","Master's Degree",1,29,"8/14/1987","7/14/2010"
"21101",3743,2007,258,"Teacher","Master's Degree",1,30,"8/14/1987","7/14/2010"
"21102",3743,2008,258,"Teacher","Master's Degree",1,31,"8/14/1987","7/14/2010"
"21103",3743,2009,258,"Teacher","Master's Degree",1,32,"8/14/1987","7/14/2010"
"21104",3743,2010,258,"Teacher","Master's Degree",1,33,"8/14/1987","7/14/2010"
"21105",3744,2004,22,"Teacher","Master's Degree",1,8,"8/12/2000",""
"21106",3744,2005,22,"Teacher","Master's Degree",1,9,"8/12/2000",""
"21107",3744,2006,22,"Teacher","Master's Degree",1,9,"8/12/2000",""
"21108",3744,2007,22,"Teacher","Master's Degree",1,10,"8/12/2000",""
"21109",3744,2008,22,"Teacher","Master's Degree",1,11,"8/12/2000",""
"21110",3744,2009,22,"Teacher","Master's Degree",1,12,"8/12/2000",""
"21111",3744,2010,22,"Teacher","Master's Degree",1,13,"8/12/2000",""
"21112",3744,2011,44,"Teacher","Master's Degree",1,14,"8/12/2000",""
"21113",3744,2012,44,"Teacher","Master's Degree",1,15,"8/12/2000",""
"21114",3745,2009,244,"Teacher","Master's Degree",1,11,"11/19/2008",""
"21115",3745,2010,244,"Teacher","Master's Degree",1,12,"11/19/2008",""
"21116",3745,2011,244,"Teacher","Master's Degree",1,13,"11/19/2008",""
"21117",3745,2012,291,"Teacher","Master's Degree",1,14,"11/19/2008",""
"21118",3746,2008,228,"Teacher","Bachelor's Degree",1,13,"8/10/1995","12/22/2010"
"21119",3746,2009,228,"Teacher","Bachelor's Degree",1,14,"8/10/1995","12/22/2010"
"21120",3746,2010,9,"Substitute","Bachelor's Degree",0,NA,NA,NA
"21121",3746,2011,9,"Substitute","Bachelor's Degree",0,NA,NA,NA
"21122",3747,2004,413,"Teacher","Bachelor's Degree",1,17,"1/26/1998",""
"21123",3747,2005,413,"Teacher","Bachelor's Degree",1,18,"1/26/1998",""
"21124",3747,2006,413,"Teacher","Bachelor's Degree",1,18,"1/26/1998",""
"21125",3747,2007,413,"Teacher","Bachelor's Degree",1,19,"1/26/1998",""
"21126",3747,2008,413,"Teacher","Bachelor's Degree",1,20,"1/26/1998",""
"21127",3747,2009,413,"Teacher","Bachelor's Degree",1,21,"1/26/1998",""
"21128",3747,2010,413,"Teacher","Bachelor's Degree",1,22,"1/26/1998",""
"21129",3747,2011,413,"Teacher","Bachelor's Degree",1,23,"1/26/1998",""
"21130",3747,2012,413,"Teacher","Bachelor's Degree",1,24,"1/26/1998",""
"21131",3748,2004,416,"Teacher","Bachelor's Degree",1,6,"4/7/1999","6/19/2005"
"21132",3748,2005,416,"Teacher","Bachelor's Degree",1,7,"4/7/1999","6/19/2005"
"21133",3749,2008,206,"Teacher","Bachelor's Degree",1,8,"8/14/2007",""
"21134",3749,2009,206,"Teacher","Bachelor's Degree",1,9,"8/14/2007",""
"21135",3749,2011,206,"Teacher","Bachelor's Degree",1,11,"8/14/2007",""
"21136",3749,2012,9,"Substitute","Bachelor's Degree",0,NA,NA,NA
"21137",3750,2004,515,"Teacher","Master's Degree",1,25,"8/25/1993","8/6/2006"
"21138",3750,2005,515,"Teacher","Master's Degree",1,26,"8/25/1993","8/6/2006"
"21139",3750,2006,515,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"21140",3751,2004,280,"Teacher","Bachelor's Degree",1,16,"8/20/1999",""
"21141",3751,2005,280,"Teacher","Bachelor's Degree",1,17,"8/20/1999",""
"21142",3751,2006,280,"Teacher","Bachelor's Degree",1,18,"8/20/1999",""
"21143",3751,2007,280,"Teacher","Bachelor's Degree",1,19,"8/20/1999",""
"21144",3751,2008,280,"Teacher","Bachelor's Degree",1,20,"8/20/1999",""
"21145",3751,2009,280,"Teacher","Bachelor's Degree",1,21,"8/20/1999",""
"21146",3751,2010,280,"Teacher","Bachelor's Degree",1,22,"8/20/1999",""
"21147",3751,2011,280,"Teacher","Bachelor's Degree",1,23,"8/20/1999",""
"21148",3751,2012,280,"Teacher","Bachelor's Degree",1,24,"8/20/1999",""
"21149",3752,2004,450,"Teacher","Master's Degree",1,8,"9/12/1997",""
"21150",3752,2005,450,"Teacher","Master's Degree",1,9,"9/12/1997",""
"21151",3752,2006,450,"Teacher","Master's Degree",1,9,"9/12/1997",""
"21152",3752,2007,450,"Teacher","Master's Degree",1,10,"9/12/1997",""
"21153",3752,2008,450,"Teacher","Master's Degree",1,10,"9/12/1997",""
"21154",3752,2009,540,"Teacher","Master's Degree",1,11,"9/12/1997",""
"21155",3752,2010,540,"Special Education Assistant","Master's Degree",0,NA,NA,NA
"21156",3752,2011,540,"Special Education Assistant","Master's Degree",0,NA,NA,NA
"21157",3752,2012,540,"Special Education Assistant","Master's Degree",0,NA,NA,NA
"21158",3753,2004,540,"Coach","Master's Degree",0,NA,NA,NA
"21159",3753,2005,540,"Coach","Master's Degree",0,NA,NA,NA
"21160",3753,2006,540,"Coach","Master's Degree",0,NA,NA,NA
"21161",3753,2007,540,"Coach","Master's Degree",0,NA,NA,NA
"21162",3753,2008,540,"Coach","Master's Degree",0,NA,NA,NA
"21163",3753,2009,540,"Coach","Master's Degree",0,NA,NA,NA
"21164",3753,2010,540,"Teacher","Master's Degree",1,39,"1/10/1971",""
"21165",3753,2011,540,"Teacher","Master's Degree",1,40,"1/10/1971",""
"21166",3753,2012,540,"Teacher","Master's Degree",1,41,"1/10/1971",""
"21167",3754,2008,9,"Substitute",NA,0,NA,NA,NA
"21168",3754,2009,9,"Substitute",NA,0,NA,NA,NA
"21169",3754,2010,450,"Teacher","Master's Degree",1,3,"11/2/2007",""
"21170",3754,2011,425,"Teacher","Master's Degree",1,3,"11/2/2007",""
"21171",3754,2012,445,"Teacher","Master's Degree",1,4,"11/2/2007",""
"21172",3755,2006,515,"Teacher","Bachelor's Degree",1,2,"8/17/2005","7/26/2007"
"21173",3755,2007,515,"Teacher","Bachelor's Degree",1,2,"8/17/2005","7/26/2007"
"21174",3756,2004,288,"Teacher","Master's Degree",1,7,"12/30/2000",""
"21175",3756,2005,288,"Teacher","Master's Degree",1,8,"12/30/2000",""
"21176",3756,2006,288,"Teacher","Master's Degree",1,9,"12/30/2000",""
"21177",3756,2007,288,"Teacher","Master's Degree",1,10,"12/30/2000",""
"21178",3756,2008,288,"Teacher","Master's Degree",1,11,"12/30/2000",""
"21179",3756,2009,280,"Teacher","Master's Degree",1,12,"12/30/2000",""
"21180",3756,2010,280,"Substitute","Master's Degree",0,NA,NA,NA
"21181",3756,2011,280,"Teacher","Master's Degree",1,12,"12/30/2000",""
"21182",3756,2012,280,"Teacher","Master's Degree",1,13,"12/30/2000",""
"21183",3757,2004,590,"Teacher","Master's Degree",1,12,"10/30/2004","8/15/2007"
"21184",3757,2005,590,"Teacher","Master's Degree",1,13,"10/30/2004","8/15/2007"
"21185",3757,2006,590,"Teacher","Master's Degree",1,13,"10/30/2004","8/15/2007"
"21186",3757,2007,1,"Teacher","Master's Degree",1,14,"10/30/2004","8/15/2007"
"21187",3758,2004,475,"Teacher","Bachelor's Degree",1,3,"8/7/2003",""
"21188",3758,2005,475,"Teacher","Bachelor's Degree",1,4,"8/7/2003",""
"21189",3758,2006,475,"Teacher","Bachelor's Degree",1,4,"8/7/2003",""
"21190",3758,2007,475,"Teacher","Bachelor's Degree",1,5,"8/7/2003",""
"21191",3758,2008,475,"Teacher","Bachelor's Degree",1,6,"8/7/2003",""
"21192",3758,2009,475,"Teacher","Bachelor's Degree",1,7,"8/7/2003",""
"21193",3758,2010,475,"Teacher","Bachelor's Degree",1,8,"8/7/2003",""
"21194",3758,2011,475,"Teacher","Bachelor's Degree",1,9,"8/7/2003",""
"21195",3758,2012,475,"Teacher","Bachelor's Degree",1,10,"8/7/2003",""
"21196",3759,2004,525,"Temp",NA,0,NA,NA,NA
"21197",3759,2005,525,"Temp",NA,0,NA,NA,NA
"21198",3759,2006,525,"Teacher","Master's Degree",1,1,"8/20/2004","8/24/2006"
"21199",3760,2006,241,"Teacher","Master's Degree",1,4,"10/29/2005","4/10/2008"
"21200",3760,2007,241,"Teacher","Master's Degree",1,5,"10/29/2005","4/10/2008"
"21201",3760,2008,241,"Teacher","Master's Degree",1,6,"10/29/2005","4/10/2008"
"21202",3761,2004,430,"Classroom Assistant","Bachelor's Degree",0,NA,NA,NA
"21203",3761,2005,430,"Teacher","Bachelor's Degree",1,2,"12/18/2004","8/14/2008"
"21204",3761,2006,430,"Teacher","Bachelor's Degree",1,2,"12/18/2004","8/14/2008"
"21205",3761,2007,430,"Teacher","Bachelor's Degree",1,3,"12/18/2004","8/14/2008"
"21206",3761,2008,430,"Teacher","Bachelor's Degree",1,4,"12/18/2004","8/14/2008"
"21207",3762,2004,262,"Teacher","Bachelor's Degree",1,28,"8/11/2003","2/2/2011"
"21208",3762,2005,262,"Teacher","Bachelor's Degree",1,28,"8/11/2003","2/2/2011"
"21209",3762,2006,262,"Teacher","Bachelor's Degree",1,29,"8/11/2003","2/2/2011"
"21210",3762,2007,262,"Teacher","Bachelor's Degree",1,30,"8/11/2003","2/2/2011"
"21211",3762,2008,262,"Teacher","Bachelor's Degree",1,31,"8/11/2003","2/2/2011"
"21212",3762,2009,262,"Teacher","Bachelor's Degree",1,32,"8/11/2003","2/2/2011"
"21213",3763,2006,590,"School Staff","Bachelor's Degree",0,NA,NA,NA
"21214",3763,2007,590,"Teacher","Bachelor's Degree",1,2,"8/9/2005","12/14/2007"
"21215",3763,2008,590,"Teacher","Bachelor's Degree",1,2,"8/9/2005","12/14/2007"
"21216",3764,2006,465,"Teacher","Master's Degree",1,1,"8/17/2005","8/14/2007"
"21217",3764,2007,1,"Teacher","Master's Degree",1,NA,"8/17/2005","8/14/2007"
"21218",3766,2004,234,"Teacher","Bachelor's Degree",1,5,"8/27/2000",""
"21219",3766,2005,234,"Teacher","Bachelor's Degree",1,6,"8/27/2000",""
"21220",3766,2006,234,"Teacher","Bachelor's Degree",1,6,"8/27/2000",""
"21221",3766,2007,234,"Teacher","Bachelor's Degree",1,7,"8/27/2000",""
"21222",3766,2008,234,"Teacher","Bachelor's Degree",1,8,"8/27/2000",""
"21223",3766,2009,234,"Teacher","Bachelor's Degree",1,9,"8/27/2000",""
"21224",3766,2010,234,"Teacher","Bachelor's Degree",1,10,"8/27/2000",""
"21225",3766,2011,234,"Teacher","Bachelor's Degree",1,11,"8/27/2000",""
"21226",3766,2012,234,"Teacher","Bachelor's Degree",1,12,"8/27/2000",""
"21227",3767,2004,475,"Teacher","Master's Degree",1,18,"9/20/1997",""
"21228",3767,2005,475,"Teacher","Master's Degree",1,19,"9/20/1997",""
"21229",3767,2006,475,"Teacher","Master's Degree",1,19,"9/20/1997",""
"21230",3767,2007,475,"Teacher","Master's Degree",1,20,"9/20/1997",""
"21231",3767,2008,475,"Teacher","Master's Degree",1,21,"9/20/1997",""
"21232",3767,2009,475,"Teacher","Master's Degree",1,22,"9/20/1997",""
"21233",3767,2010,475,"Teacher","Master's Degree",1,23,"9/20/1997",""
"21234",3767,2011,475,"Teacher","Master's Degree",1,24,"9/20/1997",""
"21235",3767,2012,475,"Teacher","Master's Degree",1,25,"9/20/1997",""
"21236",3768,2004,515,"Teacher",NA,1,NA,"8/22/1993",""
"21237",3768,2005,515,"Teacher","Master's Degree",1,15,"8/22/1993",""
"21238",3768,2006,515,"Teacher","Master's Degree",1,15,"8/22/1993",""
"21239",3768,2007,515,"Teacher","Master's Degree",1,16,"8/22/1993",""
"21240",3768,2008,515,"Teacher","Master's Degree",1,17,"8/22/1993",""
"21241",3768,2009,515,"Teacher","Master's Degree",1,18,"8/22/1993",""
"21242",3768,2010,515,"Teacher","Master's Degree",1,19,"8/22/1993",""
"21243",3768,2011,515,"Teacher","Master's Degree",1,20,"8/22/1993",""
"21244",3768,2012,511,"Teacher","Master's Degree",1,21,"8/22/1993",""
"21245",3769,2004,514,"Teacher","Master's Degree",1,3,"5/17/2002",""
"21246",3769,2005,514,"Teacher","Master's Degree",1,4,"5/17/2002",""
"21247",3769,2006,514,"Teacher","Master's Degree",1,4,"5/17/2002",""
"21248",3769,2007,514,"Teacher","Master's Degree",1,5,"5/17/2002",""
"21249",3769,2008,514,"Teacher","Master's Degree",1,6,"5/17/2002",""
"21250",3769,2009,514,"Teacher","Master's Degree",1,7,"5/17/2002",""
"21251",3769,2010,514,"Teacher","Master's Degree",1,8,"5/17/2002",""
"21252",3769,2011,514,"Teacher","Master's Degree",1,9,"5/17/2002",""
"21253",3769,2012,514,"Teacher","Master's Degree",1,10,"5/17/2002",""
"21254",3771,2007,490,"Teacher","Master's Degree",1,1,"8/31/2006","2/22/2011"
"21255",3771,2008,490,"Teacher","Master's Degree",1,2,"8/31/2006","2/22/2011"
"21256",3771,2009,490,"Teacher","Master's Degree",1,3,"8/31/2006","2/22/2011"
"21257",3771,2010,490,"Teacher","Master's Degree",1,4,"8/31/2006","2/22/2011"
"21258",3771,2011,490,"Teacher","Master's Degree",1,5,"8/31/2006","2/22/2011"
"21259",3772,2004,580,"Teacher","Master's Degree",1,10,"8/20/1996","7/8/2011"
"21260",3772,2005,580,"Teacher","Master's Degree",1,11,"8/20/1996","7/8/2011"
"21261",3772,2006,580,"Teacher","Master's Degree",1,11,"8/20/1996","7/8/2011"
"21262",3772,2007,580,"Teacher","Master's Degree",1,12,"8/20/1996","7/8/2011"
"21263",3772,2008,580,"Teacher","Master's Degree",1,13,"8/20/1996","7/8/2011"
"21264",3772,2009,580,"Teacher","Master's Degree",1,14,"8/20/1996","7/8/2011"
"21265",3772,2010,580,"Teacher","Master's Degree",1,15,"8/20/1996","7/8/2011"
"21266",3772,2011,580,"Teacher","Master's Degree",1,16,"8/20/1996","7/8/2011"
"21267",3773,2007,268,"Teacher","Bachelor's Degree",1,4,"1/15/2003","8/14/2008"
"21268",3773,2008,268,"Teacher","Bachelor's Degree",1,5,"1/15/2003","8/14/2008"
"21269",3774,2004,321,"Teacher","Master's Degree",1,12,"10/19/2004","8/10/2009"
"21270",3774,2005,321,"Teacher","Master's Degree",1,13,"10/19/2004","8/10/2009"
"21271",3774,2006,321,"Teacher","Master's Degree",1,13,"10/19/2004","8/10/2009"
"21272",3774,2007,321,"Teacher","Master's Degree",1,14,"10/19/2004","8/10/2009"
"21273",3774,2008,321,"Teacher","Master's Degree",1,15,"10/19/2004","8/10/2009"
"21274",3774,2009,321,"Teacher","Master's Degree",1,16,"10/19/2004","8/10/2009"
"21275",3775,2004,420,"Teacher","Bachelor's Degree",1,3,"2/4/2002",""
"21276",3775,2005,420,"Teacher","Bachelor's Degree",1,3,"2/4/2002",""
"21277",3775,2006,420,"Teacher","Bachelor's Degree",1,4,"2/4/2002",""
"21278",3775,2007,420,"Teacher","Bachelor's Degree",1,5,"2/4/2002",""
"21279",3775,2008,420,"Teacher","Bachelor's Degree",1,6,"2/4/2002",""
"21280",3775,2009,420,"Teacher","Bachelor's Degree",1,7,"2/4/2002",""
"21281",3775,2010,420,"Teacher","Master's Degree",1,8,"2/4/2002",""
"21282",3775,2011,420,"Teacher","Master's Degree",1,9,"2/4/2002",""
"21283",3775,2012,420,"Teacher","Master's Degree",1,10,"2/4/2002",""
"21284",3776,2010,560,"Teacher","Bachelor's Degree",1,1,"10/16/2009",""
"21285",3776,2011,560,"Teacher","Bachelor's Degree",1,2,"10/16/2009",""
"21286",3776,2012,560,"Teacher","Bachelor's Degree",1,3,"10/16/2009",""
"21287",3777,2007,405,"Teacher","Bachelor's Degree",1,1,"8/11/2006","8/11/2007"
"21288",3778,2004,470,"Teacher","Bachelor's Degree",1,15,"8/7/1992",""
"21289",3778,2005,470,"Teacher","Bachelor's Degree",1,16,"8/7/1992",""
"21290",3778,2006,470,"Teacher","Bachelor's Degree",1,16,"8/7/1992",""
"21291",3778,2007,470,"Teacher","Bachelor's Degree",1,17,"8/7/1992",""
"21292",3778,2008,470,"Teacher","Bachelor's Degree",1,18,"8/7/1992",""
"21293",3778,2009,470,"Teacher","Bachelor's Degree",1,19,"8/7/1992",""
"21294",3778,2010,470,"Teacher","Bachelor's Degree",1,20,"8/7/1992",""
"21295",3778,2011,470,"Teacher","Bachelor's Degree",1,21,"8/7/1992",""
"21296",3778,2012,470,"Teacher","Bachelor's Degree",1,22,"8/7/1992",""
"21297",3779,2004,430,"Teacher","Bachelor's Degree",1,7,"8/16/1998","11/14/2005"
"21298",3779,2005,430,"Teacher","Bachelor's Degree",1,8,"8/16/1998","11/14/2005"
"21299",3779,2006,430,"Teacher","Bachelor's Degree",1,8,"8/16/1998","11/14/2005"
"21300",3780,2004,1,"School Staff","Bachelor's Degree",0,NA,NA,NA
"21301",3780,2005,1,"School Staff","Bachelor's Degree",0,NA,NA,NA
"21302",3780,2010,300,"Teacher","Bachelor's Degree",1,12,"10/28/2009",""
"21303",3780,2011,430,"Teacher","Master's Degree",1,13,"10/28/2009",""
"21304",3780,2012,430,"Teacher","Master's Degree",1,14,"10/28/2009",""
"21305",3781,2004,530,"Teacher","Master's Degree",1,25,"11/8/1984","3/13/2009"
"21306",3781,2005,530,"Teacher","Master's Degree",1,26,"11/8/1984","3/13/2009"
"21307",3781,2006,530,"Teacher","Master's Degree",1,26,"11/8/1984","3/13/2009"
"21308",3781,2007,530,"Teacher","Master's Degree",1,27,"11/8/1984","3/13/2009"
"21309",3781,2008,530,"Teacher","Master's Degree",1,28,"11/8/1984","3/13/2009"
"21310",3781,2009,530,"Teacher","Master's Degree",1,29,"11/8/1984","3/13/2009"
"21311",3782,2006,9,"Substitute",NA,0,NA,NA,NA
"21312",3782,2007,9,"Substitute",NA,0,NA,NA,NA
"21313",3782,2008,252,"Teacher","Bachelor's Degree",1,1,"8/17/2005","8/19/2010"
"21314",3782,2009,252,"Teacher","Bachelor's Degree",1,2,"8/17/2005","8/19/2010"
"21315",3782,2010,252,"Teacher","Bachelor's Degree",1,3,"8/17/2005","8/19/2010"
"21316",3783,2004,514,"Teacher",NA,1,NA,"8/22/1997",""
"21317",3783,2005,570,"Teacher",NA,1,NA,"8/22/1997",""
"21318",3783,2006,530,"Teacher",NA,1,NA,"8/22/1997",""
"21319",3783,2007,321,"Teacher","Master's Degree",1,2,"8/22/1997",""
"21320",3783,2008,570,"Teacher","Master's Degree",1,3,"8/22/1997",""
"21321",3783,2010,570,"Teacher","Master's Degree",1,5,"8/22/1997",""
"21322",3783,2012,525,"Teacher","Master's Degree",1,6,"8/22/1997",""
"21323",3784,2004,550,"Temp","Master's Degree",0,NA,NA,NA
"21324",3784,2005,513,"School Staff","Master's Degree",0,NA,NA,NA
"21325",3784,2006,540,"Counselor","Master's Degree",0,NA,NA,NA
"21326",3786,2004,310,"Teacher","Master's Degree",1,26,"8/8/1987","8/1/2010"
"21327",3786,2005,310,"Teacher","Master's Degree",1,26,"8/8/1987","8/1/2010"
"21328",3786,2006,310,"Teacher","Master's Degree",1,27,"8/8/1987","8/1/2010"
"21329",3786,2007,217,"Teacher","Master's Degree",1,28,"8/8/1987","8/1/2010"
"21330",3786,2008,217,"Teacher","Master's Degree",1,29,"8/8/1987","8/1/2010"
"21331",3786,2009,217,"Teacher","Master's Degree",1,30,"8/8/1987","8/1/2010"
"21332",3786,2010,217,"Teacher","Master's Degree",1,31,"8/8/1987","8/1/2010"
"21333",3787,2004,800,"Temp",NA,0,NA,NA,NA
"21334",3787,2005,800,"Temp",NA,0,NA,NA,NA
"21335",3787,2006,285,"Teacher","Bachelor's Degree",1,1,"8/16/2003",""
"21336",3787,2007,285,"Teacher","Bachelor's Degree",1,2,"8/16/2003",""
"21337",3787,2008,285,"Teacher","Bachelor's Degree",1,3,"8/16/2003",""
"21338",3787,2009,285,"Teacher","Master's Degree",1,4,"8/16/2003",""
"21339",3787,2010,285,"Teacher","Master's Degree",1,5,"8/16/2003",""
"21340",3787,2011,285,"Teacher","Master's Degree",1,6,"8/16/2003",""
"21341",3787,2012,285,"Teacher","Master's Degree",1,7,"8/16/2003",""
"21342",3788,2004,418,"Teacher","Bachelor's Degree",1,29,"8/1/1976","7/8/2006"
"21343",3788,2005,418,"Teacher","Bachelor's Degree",1,30,"8/1/1976","7/8/2006"
"21344",3788,2006,418,"Teacher","Bachelor's Degree",1,30,"8/1/1976","7/8/2006"
"21345",3789,2004,225,"Teacher","Bachelor's Degree",1,11,"8/3/1996",""
"21346",3789,2005,225,"Teacher","Bachelor's Degree",1,12,"8/3/1996",""
"21347",3789,2006,225,"Teacher","Bachelor's Degree",1,12,"8/3/1996",""
