"","tid","school_year","school_code","job_code","degree","t_is_teacher","experience","hire_date","termination_date"
"22071",3866,2005,580,"Teacher","Master's Degree",1,26,"10/23/2003","7/4/2011"
"22072",3866,2006,580,"Teacher","Master's Degree",1,26,"10/23/2003","7/4/2011"
"22073",3866,2007,580,"Teacher","Master's Degree",1,27,"10/23/2003","7/4/2011"
"22074",3866,2008,580,"Teacher","Master's Degree",1,28,"10/23/2003","7/4/2011"
"22075",3866,2009,580,"Teacher","Master's Degree",1,29,"10/23/2003","7/4/2011"
"22076",3866,2010,580,"Teacher","Master's Degree",1,30,"10/23/2003","7/4/2011"
"22077",3866,2011,580,"Teacher","Master's Degree",1,31,"10/23/2003","7/4/2011"
"22078",3867,2006,265,"Classroom Assistant",NA,0,NA,"10/18/2005",""
"22079",3867,2007,265,"Substitute",NA,0,NA,"10/18/2005",""
"22080",3867,2008,265,"Classroom Assistant",NA,0,NA,"10/18/2005",""
"22081",3867,2009,265,"Classroom Assistant",NA,0,NA,"10/18/2005",""
"22082",3867,2010,265,"Classroom Assistant",NA,0,NA,"10/18/2005",""
"22083",3867,2011,265,"Teacher","Bachelor's Degree",1,1,"10/18/2005",""
"22084",3867,2012,265,"Teacher","Bachelor's Degree",1,NA,"10/18/2005",""
"22085",3869,2009,450,"Teacher","Master's Degree",1,4,"8/1/2008","7/6/2009"
"22086",3870,2004,594,"Teacher","Bachelor's Degree",1,6,"8/11/1999",""
"22087",3870,2005,594,"Teacher","Bachelor's Degree",1,7,"8/11/1999",""
"22088",3870,2006,594,"Teacher","Bachelor's Degree",1,7,"8/11/1999",""
"22089",3870,2007,594,"Teacher","Bachelor's Degree",1,8,"8/11/1999",""
"22090",3870,2008,594,"Teacher","Bachelor's Degree",1,9,"8/11/1999",""
"22091",3870,2009,594,"School Staff","Bachelor's Degree",0,NA,"8/11/1999",""
"22092",3870,2010,450,"School Staff","Bachelor's Degree",0,NA,"8/11/1999",""
"22093",3870,2011,450,"School Staff","Bachelor's Degree",0,NA,"8/11/1999",""
"22094",3870,2012,450,"School Staff","Bachelor's Degree",0,NA,"8/11/1999",""
"22095",3871,2004,280,"Classroom Assistant",NA,0,NA,"10/10/1998","5/18/2007"
"22096",3871,2005,280,"Teacher","Master's Degree",1,25,"10/10/1998","5/18/2007"
"22097",3871,2006,280,"Teacher","Master's Degree",1,26,"10/10/1998","5/18/2007"
"22098",3871,2007,280,"Teacher","Master's Degree",1,26,"10/10/1998","5/18/2007"
"22099",3872,2004,9,"Counselor",NA,0,NA,"8/12/2003",""
"22100",3872,2005,9,"Substitute",NA,0,NA,"8/12/2003",""
"22101",3872,2006,515,"Teacher","Bachelor's Degree",1,1,"8/12/2003",""
"22102",3872,2007,515,"Teacher","Bachelor's Degree",1,NA,"8/12/2003",""
"22103",3872,2008,515,"Teacher","Bachelor's Degree",1,3,"8/12/2003",""
"22104",3872,2009,515,"Teacher","Bachelor's Degree",1,4,"8/12/2003",""
"22105",3872,2010,515,"Teacher","Bachelor's Degree",1,5,"8/12/2003",""
"22106",3872,2011,515,"Teacher","Bachelor's Degree",1,6,"8/12/2003",""
"22107",3872,2012,515,"Teacher","Master's Degree",1,NA,"8/12/2003",""
"22108",3873,2004,445,"Teacher","Master's Degree",1,11,"8/9/2002",""
"22109",3873,2005,445,"Teacher","Master's Degree",1,12,"8/9/2002",""
"22110",3873,2006,445,"Teacher","Master's Degree",1,12,"8/9/2002",""
"22111",3873,2007,445,"Teacher","Master's Degree",1,13,"8/9/2002",""
"22112",3873,2008,445,"Teacher","Master's Degree",1,14,"8/9/2002",""
"22113",3873,2009,445,"Teacher","Master's Degree",1,15,"8/9/2002",""
"22114",3873,2010,445,"Teacher","Master's Degree",1,16,"8/9/2002",""
"22115",3873,2011,445,"Teacher","Master's Degree",1,17,"8/9/2002",""
"22116",3873,2012,445,"Teacher","Master's Degree",1,NA,"8/9/2002",""
"22117",3874,2009,9,"Substitute",NA,0,NA,"11/19/2008","12/25/2009"
"22118",3874,2010,450,"Teacher","Bachelor's Degree",1,5,"11/19/2008","12/25/2009"
"22119",3875,2004,800,"Temp","Bachelor's Degree",0,NA,"8/27/2003",""
"22120",3875,2005,800,"Temp","Bachelor's Degree",0,NA,"8/27/2003",""
"22121",3875,2006,258,"Teacher","Bachelor's Degree",1,4,"8/27/2003",""
"22122",3875,2007,258,"Teacher","Bachelor's Degree",1,5,"8/27/2003",""
"22123",3875,2008,258,"Teacher","Bachelor's Degree",1,5,"8/27/2003",""
"22124",3875,2009,258,"Teacher","Master's Degree",1,6,"8/27/2003",""
"22125",3875,2010,258,"Teacher","Master's Degree",1,7,"8/27/2003",""
"22126",3875,2011,258,"Teacher","Master's Degree",1,8,"8/27/2003",""
"22127",3875,2012,258,"Teacher","Master's Degree",1,NA,"8/27/2003",""
"22128",3876,2004,405,"Teacher","Bachelor's Degree",1,3,"8/8/2002",""
"22129",3876,2005,405,"Teacher","Bachelor's Degree",1,4,"8/8/2002",""
"22130",3876,2006,405,"Teacher","Bachelor's Degree",1,4,"8/8/2002",""
"22131",3876,2007,405,"Teacher","Bachelor's Degree",1,5,"8/8/2002",""
"22132",3876,2008,405,"Teacher","Bachelor's Degree",1,6,"8/8/2002",""
"22133",3876,2009,405,"Teacher","Bachelor's Degree",1,7,"8/8/2002",""
"22134",3876,2010,405,"Teacher","Bachelor's Degree",1,8,"8/8/2002",""
"22135",3876,2011,405,"Teacher","Bachelor's Degree",1,9,"8/8/2002",""
"22136",3876,2012,405,"Teacher","Bachelor's Degree",1,NA,"8/8/2002",""
"22137",3877,2007,204,"Teacher",NA,1,NA,"8/9/2006",""
"22138",3877,2008,204,"Teacher","Master's Degree",1,2,"8/9/2006",""
"22139",3877,2009,204,"Teacher","Master's Degree",1,3,"8/9/2006",""
"22140",3877,2010,204,"Teacher","Master's Degree",1,4,"8/9/2006",""
"22141",3877,2011,204,"Teacher","Master's Degree",1,5,"8/9/2006",""
"22142",3877,2012,204,"Teacher","Master's Degree",1,NA,"8/9/2006",""
"22143",3878,2004,540,"Teacher","Master's Degree",1,14,"8/3/1992",""
"22144",3878,2005,540,"Teacher","Master's Degree",1,15,"8/3/1992",""
"22145",3878,2006,540,"Teacher","Master's Degree",1,15,"8/3/1992",""
"22146",3878,2007,540,"Teacher","Master's Degree",1,16,"8/3/1992",""
"22147",3878,2008,540,"Teacher","Master's Degree",1,17,"8/3/1992",""
"22148",3878,2009,540,"Teacher","Master's Degree",1,18,"8/3/1992",""
"22149",3878,2010,540,"Teacher","Master's Degree",1,19,"8/3/1992",""
"22150",3878,2011,540,"Teacher","Master's Degree",1,20,"8/3/1992",""
"22151",3878,2012,540,"Teacher","Master's Degree",1,NA,"8/3/1992",""
"22152",3879,2012,405,"Teacher","Bachelor's Degree",1,NA,"8/8/2011",""
"22153",3880,2004,475,"Teacher","Bachelor's Degree",1,2,"8/23/2004",""
"22154",3880,2005,475,"Teacher","Bachelor's Degree",1,3,"8/23/2004",""
"22155",3880,2006,475,"Teacher","Bachelor's Degree",1,3,"8/23/2004",""
"22156",3880,2007,475,"Teacher","Bachelor's Degree",1,4,"8/23/2004",""
"22157",3880,2008,475,"Teacher","Bachelor's Degree",1,5,"8/23/2004",""
"22158",3880,2009,475,"Teacher","Bachelor's Degree",1,6,"8/23/2004",""
"22159",3880,2010,475,"Teacher","Bachelor's Degree",1,7,"8/23/2004",""
"22160",3880,2011,475,"Teacher","Bachelor's Degree",1,8,"8/23/2004",""
"22161",3880,2012,475,"Teacher","Bachelor's Degree",1,NA,"8/23/2004",""
"22162",3881,2008,9,"Substitute",NA,0,NA,"10/21/2007",""
"22163",3882,2004,560,"Teacher","Master's Degree",1,29,"1/2/1984",""
"22164",3882,2005,560,"Teacher","Master's Degree",1,30,"1/2/1984",""
"22165",3882,2006,560,"Teacher","Master's Degree",1,30,"1/2/1984",""
"22166",3882,2007,560,"Teacher","Master's Degree",1,31,"1/2/1984",""
"22167",3882,2008,560,"Teacher","Master's Degree",1,32,"1/2/1984",""
"22168",3882,2009,560,"Teacher","Master's Degree",1,33,"1/2/1984",""
"22169",3882,2010,560,"Teacher","Master's Degree",1,34,"1/2/1984",""
"22170",3882,2011,560,"Teacher","Master's Degree",1,35,"1/2/1984",""
"22171",3882,2012,540,"Teacher","Master's Degree",1,NA,"1/2/1984",""
"22172",3883,2006,240,"Teacher","Master's Degree",1,9,"8/17/2005",""
"22173",3883,2007,240,"Teacher","Master's Degree",1,10,"8/17/2005",""
"22174",3883,2008,240,"Teacher","Master's Degree",1,11,"8/17/2005",""
"22175",3883,2009,240,"Teacher","Master's Degree",1,12,"8/17/2005",""
"22176",3883,2011,221,"Teacher","Master's Degree",1,14,"8/17/2005",""
"22177",3883,2012,221,"Teacher","Master's Degree",1,NA,"8/17/2005",""
"22178",3884,2004,485,"Teacher","Bachelor's Degree",1,17,"8/17/1988","8/7/2009"
"22179",3884,2005,485,"Teacher","Bachelor's Degree",1,18,"8/17/1988","8/7/2009"
"22180",3884,2006,485,"Teacher","Bachelor's Degree",1,18,"8/17/1988","8/7/2009"
"22181",3884,2007,485,"Teacher","Bachelor's Degree",1,19,"8/17/1988","8/7/2009"
"22182",3884,2008,485,"Teacher","Bachelor's Degree",1,20,"8/17/1988","8/7/2009"
"22183",3884,2009,485,"Teacher","Bachelor's Degree",1,21,"8/17/1988","8/7/2009"
"22184",3885,2004,273,"Teacher",NA,1,NA,"8/18/1983","8/6/2011"
"22185",3885,2005,273,"Teacher","Master's Degree",1,23,"8/18/1983","8/6/2011"
"22186",3885,2006,273,"Teacher","Master's Degree",1,23,"8/18/1983","8/6/2011"
"22187",3885,2007,273,"Teacher","Master's Degree",1,24,"8/18/1983","8/6/2011"
"22188",3885,2008,273,"Teacher","Master's Degree",1,25,"8/18/1983","8/6/2011"
"22189",3885,2009,273,"Teacher","Master's Degree",1,26,"8/18/1983","8/6/2011"
"22190",3885,2010,273,"Teacher","Master's Degree",1,27,"8/18/1983","8/6/2011"
"22191",3885,2011,273,"Teacher","Master's Degree",1,28,"8/18/1983","8/6/2011"
"22192",3886,2004,222,"Teacher","Master's Degree",1,9,"8/11/1996",""
"22193",3886,2005,222,"Teacher","Master's Degree",1,10,"8/11/1996",""
"22194",3886,2006,222,"Teacher","Master's Degree",1,10,"8/11/1996",""
"22195",3886,2007,222,"Teacher","Master's Degree",1,11,"8/11/1996",""
"22196",3886,2008,222,"Teacher","Master's Degree",1,12,"8/11/1996",""
"22197",3886,2009,222,"Teacher","Master's Degree",1,13,"8/11/1996",""
"22198",3886,2010,222,"Teacher","Master's Degree",1,14,"8/11/1996",""
"22199",3886,2011,206,"Principal / Assistant Principal","Master's Degree",0,NA,"8/11/1996",""
"22200",3886,2012,206,"Principal / Assistant Principal","Master's Degree",0,NA,"8/11/1996",""
"22201",3887,2012,255,"Teacher","Master's Degree",1,NA,"9/21/2011",""
"22202",3888,2010,244,"Classroom Assistant",NA,0,NA,"7/15/2009",""
"22203",3888,2011,244,"Teacher","Bachelor's Degree",1,2,"7/15/2009",""
"22204",3888,2012,250,"Teacher","Bachelor's Degree",1,NA,"7/15/2009",""
"22205",3889,2004,455,"Teacher","Bachelor's Degree",1,11,"9/29/2002",""
"22206",3889,2005,455,"Teacher","Bachelor's Degree",1,12,"9/29/2002",""
"22207",3889,2006,455,"Teacher","Bachelor's Degree",1,12,"9/29/2002",""
"22208",3889,2007,455,"Teacher","Bachelor's Degree",1,13,"9/29/2002",""
"22209",3889,2008,452,"Teacher","Bachelor's Degree",1,7,"9/29/2002",""
"22210",3889,2009,452,"Teacher","Master's Degree",1,15,"9/29/2002",""
"22211",3889,2010,452,"Teacher","Master's Degree",1,16,"9/29/2002",""
"22212",3889,2011,452,"Teacher","Master's Degree",1,17,"9/29/2002",""
"22213",3889,2012,452,"Teacher","Master's Degree",1,NA,"9/29/2002",""
"22214",3890,2009,262,"Teacher","Bachelor's Degree",1,1,"8/27/2008",""
"22215",3891,2006,9,"Substitute",NA,0,NA,"8/12/2005","8/10/2008"
"22216",3891,2007,416,"Teacher","Bachelor's Degree",1,3,"8/12/2005","8/10/2008"
"22217",3891,2008,416,"Teacher","Bachelor's Degree",1,3,"8/12/2005","8/10/2008"
"22218",3891,2011,216,"Teacher","Bachelor's Degree",1,5,"8/2/2010","1/4/2011"
"22219",3892,2012,440,"Teacher","Doctorate Degree",1,NA,"9/2/2011",""
"22220",3893,2012,576,"Teacher","Bachelor's Degree",1,NA,"8/8/2011",""
"22221",3894,2004,48,"Teacher","Bachelor's Degree",1,6,"8/10/2004","8/17/2009"
"22222",3894,2005,48,"Teacher","Bachelor's Degree",1,7,"8/10/2004","8/17/2009"
"22223",3894,2006,48,"Teacher","Bachelor's Degree",1,7,"8/10/2004","8/17/2009"
"22224",3894,2007,48,"Teacher","Bachelor's Degree",1,8,"8/10/2004","8/17/2009"
"22225",3894,2008,48,"Teacher","Bachelor's Degree",1,9,"8/10/2004","8/17/2009"
"22226",3894,2009,48,"Teacher","Bachelor's Degree",1,10,"8/10/2004","8/17/2009"
"22227",3895,2004,530,"Teacher","Master's Degree",1,25,"11/29/1984","8/28/2011"
"22228",3895,2005,530,"Teacher","Master's Degree",1,26,"11/29/1984","8/28/2011"
"22229",3895,2006,530,"Teacher","Master's Degree",1,26,"11/29/1984","8/28/2011"
"22230",3895,2007,530,"Teacher","Master's Degree",1,27,"11/29/1984","8/28/2011"
"22231",3895,2008,530,"Teacher","Master's Degree",1,28,"11/29/1984","8/28/2011"
"22232",3895,2009,530,"Teacher","Master's Degree",1,29,"11/29/1984","8/28/2011"
"22233",3895,2010,530,"Teacher","Master's Degree",1,30,"11/29/1984","8/28/2011"
"22234",3895,2011,530,"Teacher","Master's Degree",1,31,"11/29/1984","8/28/2011"
"22235",3896,2009,9,"Substitute",NA,0,NA,"8/26/2008","12/25/2010"
"22236",3896,2010,9,"Substitute",NA,0,NA,"8/26/2008","12/25/2010"
"22237",3896,2011,560,"Teacher","Bachelor's Degree",1,1,"8/26/2008","12/25/2010"
"22238",3898,2004,317,"Teacher",NA,1,NA,"8/27/1990",""
"22239",3898,2005,317,"Teacher","Master's Degree",1,17,"8/27/1990",""
"22240",3898,2006,317,"Teacher","Master's Degree",1,17,"8/27/1990",""
"22241",3898,2007,317,"Teacher","Master's Degree",1,18,"8/27/1990",""
"22242",3898,2008,317,"Teacher","Master's Degree",1,19,"8/27/1990",""
"22243",3898,2009,317,"Teacher","Master's Degree",1,20,"8/27/1990",""
"22244",3898,2010,317,"Teacher","Master's Degree",1,21,"8/27/1990",""
"22245",3898,2011,317,"Teacher","Master's Degree",1,22,"8/27/1990",""
"22246",3898,2012,317,"Teacher","Master's Degree",1,NA,"8/27/1990",""
"22247",3899,2004,258,"Teacher","Master's Degree",1,26,"8/29/1976","7/6/2011"
"22248",3899,2005,258,"Teacher","Master's Degree",1,27,"8/29/1976","7/6/2011"
"22249",3899,2006,258,"Teacher","Master's Degree",1,27,"8/29/1976","7/6/2011"
"22250",3899,2007,258,"Teacher","Master's Degree",1,28,"8/29/1976","7/6/2011"
"22251",3899,2008,258,"Teacher","Master's Degree",1,29,"8/29/1976","7/6/2011"
"22252",3899,2009,258,"Teacher","Master's Degree",1,30,"8/29/1976","7/6/2011"
"22253",3899,2010,258,"Teacher","Master's Degree",1,31,"8/29/1976","7/6/2011"
"22254",3899,2011,258,"Teacher","Master's Degree",1,32,"8/29/1976","7/6/2011"
"22255",3900,2004,9,"Substitute",NA,0,NA,"10/31/2003","7/31/2008"
"22256",3900,2005,9,"Substitute",NA,0,NA,"10/31/2003","7/31/2008"
"22257",3900,2006,300,"Teacher","Bachelor's Degree",1,1,"10/31/2003","7/31/2008"
"22258",3900,2007,300,"Teacher","Bachelor's Degree",1,2,"10/31/2003","7/31/2008"
"22259",3900,2008,260,"Teacher","Bachelor's Degree",1,3,"10/31/2003","7/31/2008"
"22260",3901,2008,9,"Substitute",NA,0,NA,"8/7/2007",""
"22261",3901,2009,413,"Temp","Bachelor's Degree",0,1,"8/7/2007",""
"22262",3901,2010,415,"Teacher","Bachelor's Degree",1,2,"8/7/2007",""
"22263",3901,2011,575,"Teacher","Bachelor's Degree",1,2,"8/7/2007",""
"22264",3902,2007,258,"Teacher","Bachelor's Degree",1,2,"8/14/2006","11/18/2007"
"22265",3902,2008,258,"Teacher","Bachelor's Degree",1,2,"8/14/2006","11/18/2007"
"22266",3903,2009,324,"Teacher","Bachelor's Degree",1,2,"8/9/2007",""
"22267",3903,2010,324,"Teacher","Bachelor's Degree",1,3,"8/9/2007",""
"22268",3903,2011,324,"Teacher","Bachelor's Degree",1,4,"8/9/2007",""
"22269",3903,2012,516,"Teacher","Bachelor's Degree",1,NA,"8/9/2007",""
"22270",3904,2010,9,"Substitute",NA,0,NA,"8/28/2009",""
"22271",3904,2011,262,"Teacher","Bachelor's Degree",1,1,"8/28/2009",""
"22272",3904,2012,262,"Teacher","Master's Degree",1,NA,"8/28/2009",""
"22273",3905,2004,295,"Teacher","Master's Degree",1,3,"8/10/2003",""
"22274",3905,2005,295,"Teacher","Master's Degree",1,4,"8/10/2003",""
"22275",3905,2006,295,"Teacher","Master's Degree",1,4,"8/10/2003",""
"22276",3905,2007,295,"Teacher","Master's Degree",1,5,"8/10/2003",""
"22277",3905,2008,295,"Teacher","Master's Degree",1,6,"8/10/2003",""
"22278",3905,2009,295,"Teacher","Master's Degree",1,7,"8/10/2003",""
"22279",3905,2010,295,"Teacher","Master's Degree",1,8,"8/10/2003",""
"22280",3905,2011,295,"Teacher","Master's Degree",1,9,"8/10/2003",""
"22281",3905,2012,295,"Teacher","Master's Degree",1,NA,"8/10/2003",""
"22282",3906,2012,514,"Teacher","Master's Degree",1,NA,"8/4/2011",""
"22283",3907,2004,219,"Teacher","Bachelor's Degree",1,4,"8/26/2004",""
"22284",3907,2005,219,"Teacher","Bachelor's Degree",1,5,"8/26/2004",""
"22285",3907,2006,219,"Teacher","Bachelor's Degree",1,5,"8/26/2004",""
"22286",3907,2007,219,"Teacher","Bachelor's Degree",1,6,"8/26/2004",""
"22287",3907,2008,219,"Teacher","Bachelor's Degree",1,7,"8/26/2004",""
"22288",3907,2009,219,"Teacher","Bachelor's Degree",1,8,"8/26/2004",""
"22289",3907,2010,457,"Teacher","Bachelor's Degree",1,9,"8/26/2004",""
"22290",3907,2011,457,"Teacher","Bachelor's Degree",1,10,"8/26/2004",""
"22291",3907,2012,457,"Teacher","Bachelor's Degree",1,NA,"8/26/2004",""
"22292",3908,2004,580,"Teacher","Master's Degree",1,21,"8/8/1988",""
"22293",3908,2005,580,"Teacher","Master's Degree",1,22,"8/8/1988",""
"22294",3908,2006,580,"Teacher","Master's Degree",1,22,"8/8/1988",""
"22295",3908,2007,580,"Teacher","Master's Degree",1,23,"8/8/1988",""
"22296",3908,2008,580,"Teacher","Master's Degree",1,24,"8/8/1988",""
"22297",3908,2009,580,"Teacher","Master's Degree",1,25,"8/8/1988",""
"22298",3908,2010,580,"Teacher","Master's Degree",1,26,"8/8/1988",""
"22299",3908,2011,580,"Teacher","Master's Degree",1,27,"8/8/1988",""
"22300",3908,2012,580,"Teacher","Master's Degree",1,NA,"8/8/1988",""
"22301",3909,2009,9,"Substitute",NA,0,NA,"8/24/1988","6/26/2010"
"22302",3909,2010,9,"Substitute",NA,0,NA,"8/24/1988","6/26/2010"
"22303",3910,2009,9,"Teacher",NA,1,NA,"9/1/2008",""
"22304",3910,2009,514,"Teacher",NA,1,NA,"9/1/2008",""
"22305",3910,2010,570,"Teacher","Bachelor's Degree",1,1,"9/1/2008",""
"22306",3910,2010,575,"Teacher","Bachelor's Degree",1,1,"9/1/2008",""
"22307",3910,2011,520,"Teacher","Bachelor's Degree",1,2,"9/1/2008",""
"22308",3910,2011,575,"Teacher","Bachelor's Degree",1,2,"9/1/2008",""
"22309",3910,2012,575,"Teacher","Bachelor's Degree",1,NA,"9/1/2008",""
"22310",3911,2004,490,"Teacher","Bachelor's Degree",1,13,"9/10/1990",""
"22311",3911,2005,490,"Teacher","Bachelor's Degree",1,14,"9/10/1990",""
"22312",3911,2006,457,"Teacher","Bachelor's Degree",1,14,"9/10/1990",""
"22313",3911,2007,457,"Teacher","Bachelor's Degree",1,15,"9/10/1990",""
"22314",3911,2008,457,"Teacher","Bachelor's Degree",1,16,"9/10/1990",""
"22315",3911,2009,457,"Teacher","Bachelor's Degree",1,17,"9/10/1990",""
"22316",3911,2010,47,"Substitute","Bachelor's Degree",0,NA,"9/10/1990",""
"22317",3911,2011,44,"Teacher","Master's Degree",1,19,"9/10/1990",""
"22318",3911,2012,44,"Teacher","Master's Degree",1,NA,"9/10/1990",""
"22319",3912,2004,252,"Teacher","Bachelor's Degree",1,23,"8/11/1992",""
"22320",3912,2005,252,"Teacher","Bachelor's Degree",1,24,"8/11/1992",""
"22321",3912,2006,252,"Teacher","Bachelor's Degree",1,24,"8/11/1992",""
"22322",3912,2007,252,"Teacher","Bachelor's Degree",1,25,"8/11/1992",""
"22323",3912,2008,252,"Teacher","Bachelor's Degree",1,26,"8/11/1992",""
"22324",3912,2009,252,"Teacher","Bachelor's Degree",1,27,"8/11/1992",""
"22325",3912,2010,252,"Teacher","Bachelor's Degree",1,28,"8/11/1992",""
"22326",3912,2011,252,"Teacher","Bachelor's Degree",1,29,"8/11/1992",""
"22327",3912,2012,252,"Teacher","Bachelor's Degree",1,NA,"8/11/1992",""
"22328",3913,2004,465,"Teacher","Master's Degree",1,8,"8/17/1997",""
"22329",3913,2005,465,"Teacher","Master's Degree",1,9,"8/17/1997",""
"22330",3913,2006,465,"Teacher","Master's Degree",1,10,"8/17/1997",""
"22331",3913,2007,465,"Teacher","Master's Degree",1,11,"8/17/1997",""
"22332",3913,2008,465,"Teacher","Master's Degree",1,12,"8/17/1997",""
"22333",3913,2009,465,"Teacher","Master's Degree",1,13,"8/17/1997",""
"22334",3913,2010,465,"Teacher","Master's Degree",1,14,"8/17/1997",""
"22335",3913,2011,465,"Teacher","Master's Degree",1,15,"8/17/1997",""
"22336",3913,2012,465,"Teacher","Master's Degree",1,NA,"8/17/1997",""
"22337",3914,2007,9,"Substitute",NA,0,NA,"1/3/2007",""
"22338",3914,2008,435,"Teacher","Bachelor's Degree",1,1,"1/3/2007",""
"22339",3914,2009,413,"Teacher","Bachelor's Degree",1,2,"1/3/2007",""
"22340",3914,2010,413,"Teacher","Bachelor's Degree",1,3,"1/3/2007",""
"22341",3914,2011,413,"Teacher","Bachelor's Degree",1,4,"1/3/2007",""
"22342",3914,2012,413,"Teacher","Master's Degree",1,NA,"1/3/2007",""
"22343",3915,2008,448,"Temp",NA,0,1,"12/2/2007","4/3/2011"
"22344",3915,2009,445,"Teacher","Bachelor's Degree",1,2,"12/2/2007","4/3/2011"
"22345",3915,2010,525,"Teacher","Bachelor's Degree",1,3,"12/2/2007","4/3/2011"
"22346",3915,2011,525,"Teacher","Bachelor's Degree",1,1,"12/2/2007","4/3/2011"
"22347",3916,2008,530,"Teacher","Master's Degree",1,7,"8/28/2007","6/21/2008"
"22348",3917,2004,550,"Teacher","Bachelor's Degree",1,3,"8/12/2002",""
"22349",3917,2005,550,"Teacher","Bachelor's Degree",1,4,"8/12/2002",""
"22350",3917,2006,550,"Teacher","Bachelor's Degree",1,4,"8/12/2002",""
"22351",3917,2007,550,"Teacher","Bachelor's Degree",1,5,"8/12/2002",""
"22352",3917,2008,550,"Teacher","Bachelor's Degree",1,6,"8/12/2002",""
"22353",3917,2009,550,"Teacher","Bachelor's Degree",1,7,"8/12/2002",""
"22354",3917,2010,550,"Teacher","Bachelor's Degree",1,8,"8/12/2002",""
"22355",3917,2011,550,"Teacher","Bachelor's Degree",1,9,"8/12/2002",""
"22356",3917,2012,550,"Teacher","Bachelor's Degree",1,NA,"8/12/2002",""
"22357",3918,2004,275,"Counselor",NA,0,NA,"10/28/2003","8/13/2007"
"22358",3918,2005,275,"Counselor",NA,0,NA,"10/28/2003","8/13/2007"
"22359",3918,2006,275,"Counselor",NA,0,NA,"10/28/2003","8/13/2007"
"22360",3918,2009,275,"Teacher","Master's Degree",1,29,"8/5/2008",""
"22361",3919,2004,514,"Teacher","Master's Degree",1,12,"2/17/1994",""
"22362",3919,2005,514,"Teacher","Master's Degree",1,13,"2/17/1994",""
"22363",3919,2006,485,"Teacher","Master's Degree",1,13,"2/17/1994",""
"22364",3919,2007,485,"Teacher","Master's Degree",1,14,"2/17/1994",""
"22365",3919,2008,485,"Teacher","Master's Degree",1,15,"2/17/1994",""
"22366",3919,2009,485,"Teacher","Master's Degree",1,16,"2/17/1994",""
"22367",3919,2010,485,"Teacher","Master's Degree",1,17,"2/17/1994",""
"22368",3919,2011,485,"Teacher","Master's Degree",1,18,"2/17/1994",""
"22369",3919,2012,485,"Teacher","Master's Degree",1,NA,"2/17/1994",""
"22370",3920,2010,22,"Teacher","Bachelor's Degree",1,1,"8/24/2009",""
"22371",3920,2011,44,"Teacher","Bachelor's Degree",1,2,"8/24/2009",""
"22372",3920,2012,44,"Teacher","Bachelor's Degree",1,NA,"8/24/2009",""
"22373",3921,2007,440,"Teacher","Bachelor's Degree",1,1,"12/17/2006",""
"22374",3921,2008,440,"Teacher","Bachelor's Degree",1,2,"12/17/2006",""
"22375",3921,2009,440,"Teacher","Master's Degree",1,3,"12/17/2006",""
"22376",3921,2010,457,"Teacher","Master's Degree",1,4,"12/17/2006",""
"22377",3921,2011,457,"Teacher","Master's Degree",1,5,"12/17/2006",""
"22378",3921,2012,457,"Teacher","Master's Degree",1,NA,"12/17/2006",""
"22379",3922,2004,520,"Teacher","Master's Degree",1,15,"9/18/1995",""
"22380",3922,2005,520,"Teacher","Master's Degree",1,16,"9/18/1995",""
"22381",3922,2006,520,"Teacher","Master's Degree",1,16,"9/18/1995",""
"22382",3922,2007,520,"Teacher","Master's Degree",1,17,"9/18/1995",""
"22383",3922,2008,520,"Teacher","Master's Degree",1,18,"9/18/1995",""
"22384",3922,2009,520,"Teacher","Master's Degree",1,19,"9/18/1995",""
"22385",3922,2010,520,"Teacher","Master's Degree",1,20,"9/18/1995",""
"22386",3922,2011,520,"Teacher","Master's Degree",1,21,"9/18/1995",""
"22387",3922,2012,520,"Teacher","Master's Degree",1,NA,"9/18/1995",""
"22388",3923,2011,9,"Substitute",NA,0,NA,"8/31/2010",""
"22389",3923,2012,93,"Teacher","Master's Degree",1,NA,"8/31/2010",""
"22390",3924,2004,800,"Temp","Master's Degree",0,NA,"8/15/2004",""
"22391",3924,2005,800,"Temp","Master's Degree",0,NA,"8/15/2004",""
"22392",3924,2007,480,"Teacher","Master's Degree",1,4,"8/15/2004",""
"22393",3924,2008,480,"Teacher","Master's Degree",1,5,"8/15/2004",""
"22394",3924,2009,480,"Teacher","Master's Degree",1,6,"8/15/2004",""
"22395",3924,2010,480,"Teacher","Master's Degree",1,7,"8/15/2004",""
"22396",3924,2011,430,"Teacher","Master's Degree",1,8,"8/15/2004",""
"22397",3924,2012,430,"Teacher","Master's Degree",1,1,"8/15/2004",""
"22398",3925,2004,9,"Substitute",NA,0,NA,"9/30/1999",""
"22399",3925,2005,9,"Substitute",NA,0,NA,"9/30/1999",""
"22400",3925,2006,9,"Substitute",NA,0,NA,"9/30/1999",""
"22401",3927,2007,440,"Classroom Assistant","Bachelor's Degree",0,1,"8/25/2006",""
"22402",3927,2008,440,"Teacher","Bachelor's Degree",1,2,"8/25/2006",""
"22403",3927,2009,440,"Teacher","Bachelor's Degree",1,2,"8/25/2006",""
"22404",3927,2010,440,"Teacher","Bachelor's Degree",1,3,"8/25/2006",""
"22405",3927,2011,440,"Teacher","Bachelor's Degree",1,4,"8/25/2006",""
"22406",3927,2012,440,"Teacher","Bachelor's Degree",1,NA,"8/25/2006",""
